PO,ROUTED,READY,CUSTOMER,DIV,WH,A. DATE,S. DATE,C. DATE,PICKUP DATE,WH. SHIP DATE,T. QTY,O. QTY,P. QTY,SH. QTY,RT,FLL,FLT,PRT,UCC,PLL,SK,NOTES,C. REACHED,CARRIER,CONFIRMATION,BOL,P. DATE,P. TIME
"80279540","false","false","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","","","300","","300","","false","false","false","false","false","false","false","","","","","","",""
"80279540","false","false","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","","","300","","300","","false","false","false","false","false","false","false","","","","","","",""
"80279540","false","false","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","","","300","","300","","false","false","false","false","false","false","false","","","","","","",""
"80279540","false","false","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","","","300","","300","","false","false","false","false","false","false","false","","","","","","",""
"80279540","false","false","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","","","300","","300","","false","false","false","false","false","false","false","","","","","","",""
"80279540","false","false","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","","","300","","300","","false","false","false","false","false","false","false","","","","","","",""
"80279540","false","false","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","","","300","","300","","false","false","false","false","false","false","false","","","","","","",""
"80279540","false","false","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","","","300","","300","","false","false","false","false","false","false","false","","","","","","",""
"80279540","false","false","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","","","300","","300","","false","false","false","false","false","false","false","","","","","","",""
"80279540","false","false","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","","","300","","300","","false","false","false","false","false","false","false","","","","","","",""
"80279540","false","false","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","","","300","","300","","false","false","false","false","false","false","false","","","","","","",""
"80279540","false","false","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","","","300","","300","","false","false","false","false","false","false","false","","","","","","",""
"80279540","false","false","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","","","300","","300","","false","false","false","false","false","false","false","","","","","","",""
"80279540","false","false","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","","","300","","300","","false","false","false","false","false","false","false","","","","","","",""
"80279540","false","false","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","","","300","","300","","false","false","false","false","false","false","false","","","","","","",""
"80279540","false","false","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","","","300","","300","","false","false","false","false","false","false","false","","","","","","",""
"80279540","false","false","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","","","300","","300","","false","false","false","false","false","false","false","","","","","","",""
"80279540","false","false","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","","","300","","300","","false","false","false","false","false","false","false","","","","","","",""
"80279540","false","false","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","","","300","","300","","false","false","false","false","false","false","false","","","","","","",""
"80279540","false","false","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","","","300","","300","","false","false","false","false","false","false","false","","","","","","",""
"80279540","false","false","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","","","300","","300","","false","false","false","false","false","false","false","","","","","","",""
"80279540","false","false","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","","","300","","300","","false","false","false","false","false","false","false","","","","","","",""
"80279540","false","false","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","","","300","","300","","false","false","false","false","false","false","false","","","","","","",""
"80279540","false","false","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","","","300","","300","","false","false","false","false","false","false","false","","","","","","",""
"80279540","false","false","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","","","300","","300","","false","false","false","false","false","false","false","","","","","","",""
"80279540","false","false","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","","","300","","300","","false","false","false","false","false","false","false","","","","","","",""
"80279540","false","false","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","","","300","","300","","false","false","false","false","false","false","false","","","","","","",""
"80269372","false","true","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","9/26/2023","9/1/2023","1000","","1000","","false","false","false","false","false","false","false","","","","","","9/26/2023",""
"80269372","false","true","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","9/26/2023","9/1/2023","1000","","1000","","false","false","false","false","false","false","false","","","","","","9/26/2023",""
"80269372","false","true","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","9/26/2023","9/1/2023","1000","","1000","","false","false","false","false","false","false","false","","","","","","9/26/2023",""
"80269372","false","true","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","9/26/2023","9/1/2023","1000","","1000","","false","false","false","false","false","false","false","","","","","","9/26/2023",""
"80269372","false","true","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","9/26/2023","9/1/2023","1000","","1000","","false","false","false","false","false","false","false","","","","","","9/26/2023",""
"80269372","false","true","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","9/26/2023","9/1/2023","1000","","1000","","false","false","false","false","false","false","false","","","","","","9/26/2023",""
"80269372","false","true","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","9/26/2023","9/1/2023","1000","","1000","","false","false","false","false","false","false","false","","","","","","9/26/2023",""
"80269372","false","true","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","9/26/2023","9/1/2023","1000","","1000","","false","false","false","false","false","false","false","","","","","","9/26/2023",""
"80269372","false","true","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","9/26/2023","9/1/2023","1000","","1000","","false","false","false","false","false","false","false","","","","","","9/26/2023",""
"80269372","false","true","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","9/26/2023","9/1/2023","1000","","1000","","false","false","false","false","false","false","false","","","","","","9/26/2023",""
"80269372","false","true","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","9/26/2023","9/1/2023","1000","","1000","","false","false","false","false","false","false","false","","","","","","9/26/2023",""
"80269372","false","true","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","9/26/2023","9/1/2023","1000","","1000","","false","false","false","false","false","false","false","","","","","","9/26/2023",""
"80269372","false","true","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","9/26/2023","9/1/2023","1000","","1000","","false","false","false","false","false","false","false","","","","","","9/26/2023",""
"80269372","false","true","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","9/26/2023","9/1/2023","1000","","1000","","false","false","false","false","false","false","false","","","","","","9/26/2023",""
"80269372","false","true","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","9/26/2023","9/1/2023","1000","","1000","","false","false","false","false","false","false","false","","","","","","9/26/2023",""
"80269372","false","true","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","9/26/2023","9/1/2023","1000","","1000","","false","false","false","false","false","false","false","","","","","","9/26/2023",""
"80269372","false","true","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","9/26/2023","9/1/2023","1000","","1000","","false","false","false","false","false","false","false","","","","","","9/26/2023",""
"80269372","false","true","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","9/26/2023","9/1/2023","1000","","1000","","false","false","false","false","false","false","false","","","","","","9/26/2023",""
"80269372","false","true","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","9/26/2023","9/1/2023","1000","","1000","","false","false","false","false","false","false","false","","","","","","9/26/2023",""
"80269372","false","true","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","9/26/2023","9/1/2023","1000","","1000","","false","false","false","false","false","false","false","","","","","","9/26/2023",""
"80269372","false","true","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","9/26/2023","9/1/2023","1000","","1000","","false","false","false","false","false","false","false","","","","","","9/26/2023",""
"80269372","false","true","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","9/26/2023","9/1/2023","1000","","1000","","false","false","false","false","false","false","false","","","","","","9/26/2023",""
"80269372","false","true","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","9/26/2023","9/1/2023","1000","","1000","","false","false","false","false","false","false","false","","","","","","9/26/2023",""
"80269372","false","true","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","9/26/2023","9/1/2023","1000","","1000","","false","false","false","false","false","false","false","","","","","","9/26/2023",""
"80269372","false","true","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","9/26/2023","9/1/2023","1000","","1000","","false","false","false","false","false","false","false","","","","","","9/26/2023",""
"80269372","false","true","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","9/26/2023","9/1/2023","1000","","1000","","false","false","false","false","false","false","false","","","","","","9/26/2023",""
"80269372","false","true","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","9/26/2023","9/1/2023","1000","","1000","","false","false","false","false","false","false","false","","","","","","9/26/2023",""
"80269372","false","true","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","9/26/2023","9/1/2023","1000","","1000","","false","false","false","false","false","false","false","","","","","","9/26/2023",""
"80269372","false","true","DDSDISCOUN","X","RS","","9/6/2023","9/12/2023","9/26/2023","9/1/2023","1000","","1000","","false","false","false","false","false","false","false","","","","","","9/26/2023",""
"80264281","false","false","DDSDISCOUN","H","RS","","9/6/2023","9/12/2023","","","500","","500","","false","false","false","false","false","false","false","","","","","","",""
"80264281","false","false","DDSDISCOUN","H","RS","","9/6/2023","9/12/2023","","","500","","500","","false","false","false","false","false","false","false","","","","","","",""
"80264281","false","false","DDSDISCOUN","H","RS","","9/6/2023","9/12/2023","","","500","","500","","false","false","false","false","false","false","false","","","","","","",""
"80264281","false","false","DDSDISCOUN","H","RS","","9/6/2023","9/12/2023","","","500","","500","","false","false","false","false","false","false","false","","","","","","",""
"80264281","false","false","DDSDISCOUN","H","RS","","9/6/2023","9/12/2023","","","500","","500","","false","false","false","false","false","false","false","","","","","","",""
"80264281","false","false","DDSDISCOUN","H","RS","","9/6/2023","9/12/2023","","","500","","500","","false","false","false","false","false","false","false","","","","","","",""
"80264281","false","false","DDSDISCOUN","H","RS","","9/6/2023","9/12/2023","","","500","","500","","false","false","false","false","false","false","false","","","","","","",""
"80264281","false","false","DDSDISCOUN","H","RS","","9/6/2023","9/12/2023","","","500","","500","","false","false","false","false","false","false","false","","","","","","",""
"80264281","false","false","DDSDISCOUN","H","RS","","9/6/2023","9/12/2023","","","500","","500","","false","false","false","false","false","false","false","","","","","","",""
"80264281","false","false","DDSDISCOUN","H","RS","","9/6/2023","9/12/2023","","","500","","500","","false","false","false","false","false","false","false","","","","","","",""
"80264281","false","false","DDSDISCOUN","H","RS","","9/6/2023","9/12/2023","","","500","","500","","false","false","false","false","false","false","false","","","","","","",""
"80264281","false","false","DDSDISCOUN","H","RS","","9/6/2023","9/12/2023","","","500","","500","","false","false","false","false","false","false","false","","","","","","",""
"80264281","false","false","DDSDISCOUN","H","RS","","9/6/2023","9/12/2023","","","500","","500","","false","false","false","false","false","false","false","","","","","","",""
"80264281","false","false","DDSDISCOUN","H","RS","","9/6/2023","9/12/2023","","","500","","500","","false","false","false","false","false","false","false","","","","","","",""
"80264281","false","false","DDSDISCOUN","H","RS","","9/6/2023","9/12/2023","","","500","","500","","false","false","false","false","false","false","false","","","","","","",""
"80264281","false","false","DDSDISCOUN","H","RS","","9/6/2023","9/12/2023","","","500","","500","","false","false","false","false","false","false","false","","","","","","",""
"80264281","false","false","DDSDISCOUN","H","RS","","9/6/2023","9/12/2023","","","500","","500","","false","false","false","false","false","false","false","","","","","","",""
"80264281","false","false","DDSDISCOUN","H","RS","","9/6/2023","9/12/2023","","","500","","500","","false","false","false","false","false","false","false","","","","","","",""
"80264281","false","false","DDSDISCOUN","H","RS","","9/6/2023","9/12/2023","","","500","","500","","false","false","false","false","false","false","false","","","","","","",""
"80264281","false","false","DDSDISCOUN","H","RS","","9/6/2023","9/12/2023","","","500","","500","","false","false","false","false","false","false","false","","","","","","",""
"80264281","false","false","DDSDISCOUN","H","RS","","9/6/2023","9/12/2023","","","500","","500","","false","false","false","false","false","false","false","","","","","","",""
"80264281","false","false","DDSDISCOUN","H","RS","","9/6/2023","9/12/2023","","","500","","500","","false","false","false","false","false","false","false","","","","","","",""
"80264281","false","false","DDSDISCOUN","H","RS","","9/6/2023","9/12/2023","","","500","","500","","false","false","false","false","false","false","false","","","","","","",""
"80264281","false","false","DDSDISCOUN","H","RS","","9/6/2023","9/12/2023","","","500","","500","","false","false","false","false","false","false","false","","","","","","",""
"80264281","false","false","DDSDISCOUN","H","RS","","9/6/2023","9/12/2023","","","500","","500","","false","false","false","false","false","false","false","","","","","","",""
"80264281","false","false","DDSDISCOUN","H","RS","","9/6/2023","9/12/2023","","","500","","500","","false","false","false","false","false","false","false","","","","","","",""
"80264281","false","false","DDSDISCOUN","H","RS","","9/6/2023","9/12/2023","","","500","","500","","false","false","false","false","false","false","false","","","","","","",""
"80264281","false","false","DDSDISCOUN","H","RS","","9/6/2023","9/12/2023","","","500","","500","","false","false","false","false","false","false","false","","","","","","",""
"80264281","false","false","DDSDISCOUN","H","RS","","9/6/2023","9/12/2023","","","500","","500","","false","false","false","false","false","false","false","","","","","","",""
"560606704","false","false","BURLINGTON","PC","RS","","9/6/2023","9/12/2023","","","1200","","1200","","false","false","false","false","false","false","false","","","","","","",""
"560606704","false","false","BURLINGTON","PC","RS","","9/6/2023","9/12/2023","","","1200","","1200","","false","false","false","false","false","false","false","","","","","","",""
"560606704","false","false","BURLINGTON","PC","RS","","9/6/2023","9/12/2023","","","1200","","1200","","false","false","false","false","false","false","false","","","","","","",""
"560606704","false","false","BURLINGTON","PC","RS","","9/6/2023","9/12/2023","","","1200","","1200","","false","false","false","false","false","false","false","","","","","","",""
"560606704","false","false","BURLINGTON","PC","RS","","9/6/2023","9/12/2023","","","1200","","1200","","false","false","false","false","false","false","false","","","","","","",""
"560606704","false","false","BURLINGTON","PC","RS","","9/6/2023","9/12/2023","","","1200","","1200","","false","false","false","false","false","false","false","","","","","","",""
"560606704","false","false","BURLINGTON","PC","RS","","9/6/2023","9/12/2023","","","1200","","1200","","false","false","false","false","false","false","false","","","","","","",""
"560606704","false","false","BURLINGTON","PC","RS","","9/6/2023","9/12/2023","","","1200","","1200","","false","false","false","false","false","false","false","","","","","","",""
"560606704","false","false","BURLINGTON","PC","RS","","9/6/2023","9/12/2023","","","1200","","1200","","false","false","false","false","false","false","false","","","","","","",""
"560606704","false","false","BURLINGTON","PC","RS","","9/6/2023","9/12/2023","","","1200","","1200","","false","false","false","false","false","false","false","","","","","","",""
"560606704","false","false","BURLINGTON","PC","RS","","9/6/2023","9/12/2023","","","1200","","1200","","false","false","false","false","false","false","false","","","","","","",""
"560606704","false","false","BURLINGTON","PC","RS","","9/6/2023","9/12/2023","","","1200","","1200","","false","false","false","false","false","false","false","","","","","","",""
"560606704","false","false","BURLINGTON","PC","RS","","9/6/2023","9/12/2023","","","1200","","1200","","false","false","false","false","false","false","false","","","","","","",""
"560606704","false","false","BURLINGTON","PC","RS","","9/6/2023","9/12/2023","","","1200","","1200","","false","false","false","false","false","false","false","","","","","","",""
"560606704","false","false","BURLINGTON","PC","RS","","9/6/2023","9/12/2023","","","1200","","1200","","false","false","false","false","false","false","false","","","","","","",""
"560606704","false","false","BURLINGTON","PC","RS","","9/6/2023","9/12/2023","","","1200","","1200","","false","false","false","false","false","false","false","","","","","","",""
"560606704","false","false","BURLINGTON","PC","RS","","9/6/2023","9/12/2023","","","1200","","1200","","false","false","false","false","false","false","false","","","","","","",""
"560606704","false","false","BURLINGTON","PC","RS","","9/6/2023","9/12/2023","","","1200","","1200","","false","false","false","false","false","false","false","","","","","","",""
"560606704","false","false","BURLINGTON","PC","RS","","9/6/2023","9/12/2023","","","1200","","1200","","false","false","false","false","false","false","false","","","","","","",""
"560606704","false","false","BURLINGTON","PC","RS","","9/6/2023","9/12/2023","","","1200","","1200","","false","false","false","false","false","false","false","","","","","","",""
"560606704","false","false","BURLINGTON","PC","RS","","9/6/2023","9/12/2023","","","1200","","1200","","false","false","false","false","false","false","false","","","","","","",""
"560606704","false","false","BURLINGTON","PC","RS","","9/6/2023","9/12/2023","","","1200","","1200","","false","false","false","false","false","false","false","","","","","","",""
"560606704","false","false","BURLINGTON","PC","RS","","9/6/2023","9/12/2023","","","1200","","1200","","false","false","false","false","false","false","false","","","","","","",""
"560606704","false","false","BURLINGTON","PC","RS","","9/6/2023","9/12/2023","","","1200","","1200","","false","false","false","false","false","false","false","","","","","","",""
"560606704","false","false","BURLINGTON","PC","RS","","9/6/2023","9/12/2023","","","1200","","1200","","false","false","false","false","false","false","false","","","","","","",""
"560606704","false","false","BURLINGTON","PC","RS","","9/6/2023","9/12/2023","","","1200","","1200","","false","false","false","false","false","false","false","","","","","","",""
"560606704","false","false","BURLINGTON","PC","RS","","9/6/2023","9/12/2023","","","1200","","1200","","false","false","false","false","false","false","false","","","","","","",""
"560606704","false","false","BURLINGTON","PC","RS","","9/6/2023","9/12/2023","","","1200","","1200","","false","false","false","false","false","false","false","","","","","","",""
"560606704","false","false","BURLINGTON","PC","RS","","9/6/2023","9/12/2023","","","1200","","1200","","false","false","false","false","false","false","false","","","","","","",""
